Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
5.165E+11,0.207,0.129,0.279,0.385,2045
5.165E+11,0.062,0.297,0.385,0.256,2045
5.165E+11,0.119,0.295,0.37,0.216,2045
5.165E+11,0.234,0.534,0.145,0.087,2045
5.165E+11,0.115,0.243,0.527,0.115,2045
5.165E+11,0.368,0.257,0.325,0.05,2045
5.165E+11,0.419,0.165,0.296,0.12,2045
5.165E+11,0.111,0.555,0.334,0,2045
5.165E+11,0.705,0.114,0.161,0.02,2045
5.165E+11,0.597,0.268,0.107,0.028,2045
5.165E+11,0.139,0.345,0.362,0.154,2045
5.165E+11,0.101,0.144,0.505,0.25,2045
5.165E+11,0.148,0.243,0.443,0.166,2045
5.165E+11,0.387,0.287,0.21,0.116,2045
5.165E+11,0.308,0.31,0.357,0.025,2045
5.165E+11,0.311,0.244,0.35,0.095,2045
5.165E+11,0.309,0.372,0.282,0.037,2045
5.165E+11,0.327,0.382,0.262,0.029,2045
5.165E+11,0.271,0.45,0.173,0.106,2045
5.165E+11,0.141,0.163,0.426,0.27,2045
5.165E+11,0.064,0.086,0.601,0.249,2045
5.165E+11,0.255,0.354,0.285,0.106,2045
5.165E+11,0.329,0.326,0.245,0.1,2045
5.165E+11,0.456,0.416,0.123,0.005,2045
5.165E+11,0.535,0.323,0.122,0.02,2045
5.165E+11,0.262,0.425,0.225,0.088,2045
5.165E+11,0.312,0.309,0.192,0.187,2045
5.165E+11,0.335,0.282,0.297,0.086,2045
5.165E+11,0.337,0.438,0.179,0.046,2045
5.165E+11,0.292,0.324,0.265,0.119,2045
5.165E+11,0.154,0.318,0.243,0.285,2045
5.165E+11,0.088,0.079,0.57,0.263,2045
5.165E+11,0.309,0.398,0.235,0.058,2045
5.165E+11,0.378,0.292,0.259,0.071,2045
5.165E+11,0.41,0.21,0.346,0.034,2045
5.165E+11,0.354,0.386,0.26,0,2045
5.165E+11,0.2,0.391,0.365,0.044,2045
5.165E+11,0.342,0.342,0.294,0.022,2045
5.165E+11,0.174,0.708,0.118,0,2045
5.165E+11,0.791,0.068,0.141,0,2045
5.165E+11,0.288,0.443,0.157,0.112,2045
5.165E+11,0.486,0.318,0.166,0.03,2045
5.165E+11,0.416,0.382,0.187,0.015,2045
5.165E+11,0.362,0.508,0.13,0,2045
5.165E+11,0.603,0.171,0.151,0.075,2045
5.165E+11,0.2,0.609,0.179,0.012,2045
5.165E+11,0.552,0.267,0.13,0.051,2045
5.165E+11,0.476,0.315,0.198,0.011,2045
5.165E+11,0.347,0.418,0.2,0.035,2045
5.165E+11,0.089,0.31,0.407,0.194,2045
5.165E+11,0.705,0.112,0.145,0.038,2045
5.165E+11,0.487,0.373,0.128,0.012,2045
5.165E+11,0.385,0.225,0.352,0.038,2045
5.165E+11,0.655,0.15,0.183,0.012,2045
5.165E+11,0.366,0.366,0.206,0.062,2045
5.165E+11,0.365,0.33,0.172,0.133,2045
5.165E+11,0.692,0.211,0.097,0,2045
5.165E+11,0.278,0.348,0.283,0.091,2045
5.165E+11,0.467,0.352,0.119,0.062,2045
5.165E+11,0.105,0.432,0.254,0.209,2045
5.165E+11,0.346,0.296,0.258,0.1,2045
5.165E+11,0.238,0.283,0.32,0.159,2045
5.165E+11,0.307,0.372,0.175,0.146,2045
5.165E+11,0.181,0.37,0.41,0.039,2045
5.165E+11,0.133,0.127,0.505,0.235,2045
5.165E+11,0.352,0.28,0.173,0.195,2045
5.165E+11,0.365,0.328,0.171,0.136,2045
5.165E+11,0.272,0.397,0.27,0.061,2045
5.165E+11,0.285,0.265,0.26,0.19,2045
5.165E+11,0.305,0.433,0.246,0.016,2045
5.165E+11,0.347,0.423,0.186,0.044,2045
5.165E+11,0.55,0.187,0.189,0.074,2045
5.165E+11,0.313,0.242,0.318,0.127,2045
5.165E+11,0.446,0.282,0.189,0.083,2045
5.165E+11,0.436,0.176,0.297,0.091,2045
5.165E+11,0.327,0.359,0.259,0.055,2045
5.165E+11,0.547,0.322,0.094,0.037,2045
5.165E+11,0.329,0.372,0.215,0.084,2045
5.165E+11,0.637,0.24,0.123,0,2045
5.165E+11,0.166,0.245,0.311,0.278,2045
5.165E+11,0.263,0.312,0.232,0.193,2045
5.165E+11,0.126,0.164,0.514,0.196,2045
5.165E+11,0.089,0.243,0.421,0.247,2045
5.165E+11,0.116,0.44,0.398,0.046,2045
5.165E+11,0.742,0.072,0.152,0.034,2045
5.165E+11,0.426,0.213,0.309,0.052,2045
5.165E+11,0.33,0.511,0.142,0.017,2045
5.165E+11,0.383,0.147,0.421,0.049,2045
5.165E+11,0.439,0.188,0.317,0.056,2045
5.165E+11,0.589,0.157,0.171,0.083,2045
5.165E+11,0.235,0.648,0.099,0.018,2045
5.165E+11,0.214,0.518,0.228,0.04,2045
5.165E+11,0.424,0.288,0.288,0,2045
5.165E+11,0.347,0.142,0.283,0.228,2045
5.165E+11,0.447,0.409,0.085,0.059,2045
5.165E+11,0.354,0.432,0.161,0.053,2045
5.165E+11,0.422,0.407,0.128,0.043,2045
5.165E+11,0.165,0.373,0.153,0.309,2045
5.165E+11,0.055,0.215,0.503,0.227,2045
5.165E+11,0.237,0.217,0.525,0.021,2045
5.165E+11,0.213,0.298,0.26,0.229,2045
5.1651E+11,0.25,0.25,0.25,0.25,2045
5.166E+11,0.346,0.571,0.074,0.009,2045
5.166E+11,0.428,0.328,0.238,0.006,2045
5.166E+11,0.371,0.451,0.178,0,2045
5.166E+11,0.443,0.34,0.189,0.028,2045
5.166E+11,0.314,0.076,0.421,0.189,2045
5.166E+11,0.212,0.393,0.309,0.086,2045
5.166E+11,0.219,0.412,0.238,0.131,2045
5.166E+11,0.24,0.283,0.336,0.141,2045
5.166E+11,0.154,0.268,0.119,0.459,2045
5.166E+11,0.602,0.351,0.037,0.01,2045
5.166E+11,0.233,0.397,0.234,0.136,2045
5.166E+11,0.369,0.283,0.066,0.282,2045
5.166E+11,0.615,0.28,0.105,0,2045
5.166E+11,0.407,0.135,0.365,0.093,2045
5.166E+11,0.204,0.337,0.373,0.086,2045
5.166E+11,0.332,0.169,0.394,0.105,2045
5.166E+11,0.045,0.318,0.395,0.242,2045
5.166E+11,0.863,0.117,0.02,0,2045
5.166E+11,0.495,0.335,0.166,0.004,2045
5.166E+11,0.767,0.03,0.158,0.045,2045
5.166E+11,0.164,0.189,0.395,0.252,2045
5.166E+11,0.202,0.441,0.251,0.106,2045
5.166E+11,0.457,0.323,0.22,0,2045
5.166E+11,0.274,0.286,0.365,0.075,2045
5.166E+11,0.551,0.214,0.124,0.111,2045
5.166E+11,0.133,0.867,0,0,2045
5.166E+11,0.412,0.219,0.22,0.149,2045
5.166E+11,0.522,0.257,0.172,0.049,2045
5.166E+11,0.467,0.187,0.289,0.057,2045
5.166E+11,0.381,0.321,0.208,0.09,2045
5.166E+11,0.607,0.364,0.029,0,2045
5.166E+11,0.086,0.362,0.394,0.158,2045
5.166E+11,0.654,0.237,0.109,0,2045
5.16708E+11,0.506,0.222,0.161,0.111,2045
5.16708E+11,0.653,0.212,0.111,0.024,2045
5.16708E+11,0.639,0.145,0.216,0,2045
5.16708E+11,0.132,0.37,0.402,0.096,2045
5.16708E+11,0.238,0.497,0.124,0.141,2045
5.16708E+11,0.306,0.185,0.445,0.064,2045
5.16708E+11,0.558,0.28,0.085,0.077,2045
5.16708E+11,0.377,0.38,0.222,0.021,2045
5.16708E+11,0.534,0.23,0.198,0.038,2045
5.16708E+11,0.396,0.372,0.162,0.07,2045
5.16708E+11,0.133,0.391,0.448,0.028,2045
5.16708E+11,0.291,0.558,0.151,0,2045
5.16708E+11,0.526,0.36,0.114,0,2045
5.16708E+11,0.901,0.038,0,0.061,2045
5.16708E+11,0.286,0.198,0.31,0.206,2045
5.16708E+11,0.476,0.118,0.388,0.018,2045
5.16708E+11,0.589,0.285,0.107,0.019,2045
5.1671E+11,0.25,0.25,0.25,0.25,2045
5.16789E+11,0.387,0.199,0.358,0.056,2045
5.16789E+11,0.276,0.246,0.402,0.076,2045
5.16789E+11,0.62,0.164,0.216,0,2045
5.16789E+11,0.149,0.178,0.55,0.123,2045
5.16789E+11,0.189,0.241,0.417,0.153,2045
5.1679E+11,0.726,0.085,0,0.189,2045
5.168E+11,0.263,0.158,0.421,0.158,2045
5.168E+11,0.385,0.36,0.183,0.072,2045
5.168E+11,0.14,0.136,0.425,0.299,2045
5.168E+11,0.097,0.164,0.287,0.452,2045
5.168E+11,0.177,0.305,0.278,0.24,2045
5.168E+11,0.138,0.228,0.438,0.196,2045
5.168E+11,0.289,0.364,0.238,0.109,2045
5.168E+11,0.349,0.333,0.318,0,2045
5.168E+11,0.719,0.184,0.089,0.008,2045
5.168E+11,0.241,0.246,0.337,0.176,2045
5.168E+11,0.322,0.403,0.226,0.049,2045
5.168E+11,0.653,0.147,0.137,0.063,2045
5.168E+11,0.261,0.158,0.279,0.302,2045
5.168E+11,0.733,0.177,0.089,0.001,2045
5.168E+11,0.322,0.241,0.24,0.197,2045
5.168E+11,0.496,0.317,0.159,0.028,2045
5.168E+11,0.543,0.239,0.19,0.028,2045
5.168E+11,0.485,0.275,0.19,0.05,2045
5.168E+11,0.665,0.13,0.195,0.01,2045
5.168E+11,0.722,0.024,0.223,0.031,2045
5.168E+11,0.653,0.221,0.044,0.082,2045
5.168E+11,0.806,0.143,0.051,0,2045
5.168E+11,0.744,0.121,0.109,0.026,2045
5.168E+11,0.397,0.509,0.094,0,2045
5.168E+11,0.413,0.305,0.264,0.018,2045
5.168E+11,0.371,0.332,0.256,0.041,2045
5.168E+11,0.236,0.527,0.145,0.092,2045
5.168E+11,0.433,0.327,0.226,0.014,2045
5.168E+11,0.473,0.179,0.307,0.041,2045
5.168E+11,0.205,0.302,0.404,0.089,2045
5.168E+11,0.456,0.444,0.063,0.037,2045
5.168E+11,0.34,0.415,0.183,0.062,2045
5.168E+11,0.423,0.443,0.103,0.031,2045
5.168E+11,0.316,0.372,0.29,0.022,2045
5.168E+11,0.309,0.284,0.361,0.046,2045
5.168E+11,0.268,0.502,0.171,0.059,2045
5.168E+11,0.604,0.304,0.036,0.056,2045
5.168E+11,0.2,0.328,0.472,0,2045
5.168E+11,0.25,0.25,0.25,0.25,2045
5.168E+11,0.488,0.286,0.226,0,2045
5.168E+11,0.25,0.25,0.25,0.25,2045
5.168E+11,0.406,0.255,0.225,0.114,2045
5.168E+11,0.604,0.181,0.193,0.022,2045
5.168E+11,0.537,0.299,0.158,0.006,2045
5.168E+11,0.454,0.256,0.207,0.083,2045
5.168E+11,0.338,0.365,0.264,0.033,2045
5.168E+11,0.459,0.253,0.252,0.036,2045
5.168E+11,0.297,0.426,0.234,0.043,2045
5.168E+11,0.386,0.346,0.243,0.025,2045
5.168E+11,0.053,0.41,0.439,0.098,2045
5.168E+11,0.305,0.352,0.343,0,2045
5.168E+11,0.201,0.347,0.324,0.128,2045
5.168E+11,0.219,0.414,0.316,0.051,2045
5.168E+11,0.317,0.328,0.313,0.042,2045
5.168E+11,0.304,0.196,0.378,0.122,2045
5.168E+11,0.317,0.663,0.02,0,2045
5.168E+11,0.431,0.152,0.328,0.089,2045
5.168E+11,0.519,0.308,0.156,0.017,2045
5.16839E+11,0.149,0.226,0.467,0.158,2045
5.16839E+11,0.036,0.111,0.339,0.514,2045
5.16839E+11,0.278,0.138,0.272,0.312,2045
5.16839E+11,0.127,0.087,0.336,0.45,2045
5.16839E+11,0.163,0.345,0.278,0.214,2045
5.16839E+11,0.098,0.132,0.407,0.363,2045
5.16839E+11,0.157,0.168,0.356,0.319,2045
5.16839E+11,0.323,0.125,0.211,0.341,2045
5.16839E+11,0.086,0.304,0.354,0.256,2045
5.16839E+11,0.095,0.174,0.425,0.306,2045
5.16839E+11,0.114,0.182,0.499,0.205,2045
5.16839E+11,0.179,0.478,0.221,0.122,2045
5.16839E+11,0.143,0.405,0.385,0.067,2045
5.16839E+11,0.026,0.091,0.453,0.43,2045
5.16839E+11,0.528,0.203,0.231,0.038,2045
5.16839E+11,0.168,0.159,0.283,0.39,2045
5.16839E+11,0.278,0.354,0.243,0.125,2045
5.16839E+11,0.163,0.288,0.327,0.222,2045
5.16839E+11,0.228,0.121,0.524,0.127,2045
5.16839E+11,0.417,0.301,0.261,0.021,2045
5.16839E+11,0.09,0.251,0.393,0.266,2045
5.16839E+11,0.059,0.027,0.448,0.466,2045
5.16839E+11,0.155,0.214,0.237,0.394,2045
5.16839E+11,0.284,0.234,0.434,0.048,2045
5.16839E+11,0.013,0.346,0.389,0.252,2045
5.16839E+11,0,0.088,0.372,0.54,2045
5.16859E+11,0.237,0.224,0.379,0.16,2045
5.16859E+11,0.174,0.439,0.24,0.147,2045
5.16859E+11,0,0.491,0.397,0.112,2045
5.16859E+11,0.08,0.306,0.361,0.253,2045
5.16859E+11,0.201,0.214,0.315,0.27,2045
5.16859E+11,0.181,0.381,0.353,0.085,2045
5.16859E+11,0,0.52,0.247,0.233,2045
5.16859E+11,0.133,0.3,0.335,0.232,2045
5.16859E+11,0.037,0.279,0.59,0.094,2045
5.169E+11,0.565,0.323,0.025,0.087,2045
5.169E+11,0.729,0.2,0.069,0.002,2045
5.169E+11,0.744,0.206,0.05,0,2045
5.169E+11,0.675,0.279,0.046,0,2045
5.169E+11,0.512,0.336,0.152,0,2045
5.169E+11,0.572,0.384,0.038,0.006,2045
5.169E+11,0.557,0.269,0.134,0.04,2045
5.169E+11,0.316,0.574,0.094,0.016,2045
5.169E+11,0.491,0.227,0.202,0.08,2045
5.169E+11,0.57,0.348,0.014,0.068,2045
5.169E+11,0.501,0.286,0.213,0,2045
5.169E+11,0.46,0.296,0.194,0.05,2045
5.169E+11,0.284,0.185,0.228,0.303,2045
5.169E+11,0.393,0.402,0.141,0.064,2045
5.169E+11,0.16,0.144,0.324,0.372,2045
5.17E+11,0.921,0.074,0.005,0,2045
5.17E+11,0.25,0.25,0.25,0.25,2045
5.17E+11,0.354,0.54,0.106,0,2045
5.17E+11,0.605,0.188,0.207,0,2045
5.17E+11,0.592,0.167,0.221,0.02,2045
5.17E+11,0.567,0.199,0.193,0.041,2045
5.17E+11,0.848,0,0.053,0.099,2045
5.17E+11,0.608,0.299,0.093,0,2045
5.17E+11,0.737,0.208,0.055,0,2045
5.17E+11,0.56,0.213,0.175,0.052,2045
5.17E+11,0.506,0.327,0.135,0.032,2045
5.17E+11,0.667,0.296,0.037,0,2045
5.17E+11,0.35,0.347,0.277,0.026,2045
5.17E+11,0.72,0.182,0.056,0.042,2045
5.17E+11,0.627,0.292,0.081,0,2045
5.17E+11,0.543,0.383,0.063,0.011,2045
5.17E+11,0.426,0.286,0.288,0,2045
5.17E+11,0.223,0.518,0.228,0.031,2045
5.17E+11,0.722,0.248,0.03,0,2045
5.17E+11,0.505,0.316,0.174,0.005,2045
5.17E+11,0.462,0.359,0.151,0.028,2045
5.17E+11,0.25,0.25,0.25,0.25,2045
5.17E+11,0.191,0.403,0.297,0.109,2045
5.17E+11,0.363,0.355,0.253,0.029,2045
5.17E+11,0.655,0.233,0.1,0.012,2045
5.17E+11,0.386,0.315,0.295,0.004,2045
5.17E+11,0.621,0.204,0.175,0,2045
5.17E+11,0.493,0.33,0.143,0.034,2045
5.17E+11,0.12,0.447,0.308,0.125,2045
5.17E+11,0.198,0.298,0.283,0.221,2045
5.17E+11,0.261,0.276,0.42,0.043,2045
5.17E+11,0.421,0.543,0.036,0,2045
5.17E+11,0.407,0.415,0.13,0.048,2045
5.17E+11,0.07,0.237,0.542,0.151,2045
5.17E+11,0.266,0.294,0.27,0.17,2045
5.17E+11,0.271,0.343,0.358,0.028,2045
5.17E+11,0.158,0.447,0.28,0.115,2045
5.17E+11,0.189,0.553,0.211,0.047,2045
5.17E+11,0.072,0.221,0.49,0.217,2045
5.17E+11,0.128,0.366,0.448,0.058,2045
5.17E+11,0.684,0.186,0.111,0.019,2045
5.17E+11,0.724,0.2,0.076,0,2045
5.17E+11,0.406,0.349,0.217,0.028,2045
5.17E+11,0.468,0.272,0.174,0.086,2045
5.17E+11,0.25,0.25,0.25,0.25,2045
5.17E+11,0.387,0.318,0.227,0.068,2045
5.17E+11,0.086,0.408,0.455,0.051,2045
5.17E+11,0.106,0.179,0.405,0.31,2045
5.17E+11,0.061,0.133,0.402,0.404,2045
5.17E+11,0.127,0.172,0.399,0.302,2045
5.17E+11,0.318,0.342,0.206,0.134,2045
5.17E+11,0.148,0.265,0.282,0.305,2045
5.17E+11,0.27,0.254,0.322,0.154,2045
5.17E+11,0.331,0.111,0.389,0.169,2045
5.17E+11,0.494,0.246,0.213,0.047,2045
5.17E+11,0.139,0.149,0.518,0.194,2045
5.17E+11,0.085,0.22,0.311,0.384,2045
5.17E+11,0.151,0.225,0.58,0.044,2045
5.17E+11,0.023,0.563,0.284,0.13,2045
5.17E+11,0.295,0.123,0.291,0.291,2045
5.17E+11,0.02,0.295,0.404,0.281,2045
5.17E+11,0.122,0.362,0.326,0.19,2045
5.17E+11,0.102,0.407,0.454,0.037,2045
5.17E+11,0.519,0.151,0.258,0.072,2045
5.17E+11,0.401,0.404,0.108,0.087,2045
5.17E+11,0.637,0.204,0.159,0,2045
5.17E+11,0.268,0.365,0.35,0.017,2045
5.17E+11,0.22,0.407,0.206,0.167,2045
5.17E+11,0.123,0.334,0.46,0.083,2045
5.17E+11,0.528,0.188,0.217,0.067,2045
5.17E+11,0.263,0.542,0.174,0.021,2045
5.17E+11,0.193,0.618,0.168,0.021,2045
5.17E+11,0.27,0.295,0.382,0.053,2045
5.17E+11,0.415,0.273,0.212,0.1,2045
5.17E+11,0.575,0.129,0.224,0.072,2045
5.17E+11,0.264,0.512,0.058,0.166,2045
5.17E+11,0.732,0.207,0.044,0.017,2045
5.17E+11,0.307,0.302,0.341,0.05,2045
5.17E+11,0.207,0.457,0.239,0.097,2045
5.17E+11,0.321,0.22,0.341,0.118,2045
5.17E+11,0.356,0.522,0.122,0,2045
5.17E+11,0.526,0.232,0.186,0.056,2045
5.17E+11,0.556,0.308,0.111,0.025,2045
5.17E+11,0.533,0.349,0.105,0.013,2045
5.17E+11,0.177,0.429,0.323,0.071,2045
5.17E+11,0.436,0.325,0.198,0.041,2045
5.17E+11,0.112,0.415,0.419,0.054,2045
5.17E+11,0.294,0.558,0.136,0.012,2045
5.17E+11,0.209,0.211,0.456,0.124,2045
5.17E+11,0.103,0.277,0.436,0.184,2045
5.17E+11,0.244,0.228,0.396,0.132,2045
5.17E+11,0.115,0.311,0.314,0.26,2045
5.17E+11,0.097,0.137,0.492,0.274,2045
5.17E+11,0.265,0.326,0.347,0.062,2045
5.17E+11,0.02,0.184,0.645,0.151,2045
5.17E+11,0.143,0.458,0.281,0.118,2045
5.17E+11,0.24,0.052,0.688,0.02,2045
5.17E+11,0.476,0.218,0.3,0.006,2045
5.17E+11,0.35,0.21,0.365,0.075,2045
5.17E+11,0.382,0.293,0.23,0.095,2045
5.17E+11,0.336,0.428,0.189,0.047,2045
5.17E+11,0.397,0.403,0.195,0.005,2045
5.17E+11,0.647,0.137,0.203,0.013,2045
5.17E+11,0.205,0.394,0.304,0.097,2045
5.17E+11,0.074,0.368,0.347,0.211,2045
5.17E+11,0.343,0.161,0.276,0.22,2045
5.17E+11,0.118,0.379,0.332,0.171,2045
5.17E+11,0.294,0.276,0.395,0.035,2045
5.17E+11,0.547,0.338,0.102,0.013,2045
5.17E+11,0.394,0.469,0.102,0.035,2045
5.17E+11,0.127,0.538,0.137,0.198,2045
5.17E+11,0.321,0.313,0.353,0.013,2045
5.17E+11,0.34,0.274,0.282,0.104,2045
5.17E+11,0.416,0.295,0.235,0.054,2045
5.17E+11,0.537,0.248,0.215,0,2045
5.17E+11,0.637,0.236,0.105,0.022,2045
5.17E+11,0.28,0.347,0.325,0.048,2045
5.17E+11,0.651,0.223,0.123,0.003,2045
5.17E+11,0.314,0.418,0.235,0.033,2045
5.17E+11,0.293,0.407,0.153,0.147,2045
5.17E+11,0.361,0.317,0.237,0.085,2045
5.17E+11,0.505,0.31,0.185,0,2045
5.17E+11,0.163,0.386,0.386,0.065,2045
5.17E+11,0.198,0.374,0.415,0.013,2045
5.17E+11,0.209,0.542,0.247,0.002,2045
5.17E+11,0.25,0.25,0.25,0.25,2045
5.17E+11,0.333,0.573,0.094,0,2045
5.17E+11,0.248,0.467,0.251,0.034,2045
5.17E+11,1,0,0,0,2045
5.17E+11,0.132,0.2,0.48,0.188,2045
5.17E+11,0.221,0.327,0.359,0.093,2045
5.17E+11,0.25,0.25,0.25,0.25,2045
5.17E+11,0.21,0.262,0.452,0.076,2045
5.171E+11,0.081,0.319,0.479,0.121,2045
5.171E+11,0.351,0.4,0.168,0.081,2045
5.171E+11,0.563,0.147,0.174,0.116,2045
5.171E+11,0.431,0.363,0.172,0.034,2045
5.171E+11,0.277,0.223,0.268,0.232,2045
5.171E+11,0.48,0.239,0.21,0.071,2045
5.171E+11,0.203,0.219,0.459,0.119,2045
5.171E+11,0.503,0.151,0.201,0.145,2045
5.171E+11,0.321,0.224,0.307,0.148,2045
5.171E+11,0.541,0.306,0.106,0.047,2045
5.171E+11,0.282,0.382,0.294,0.042,2045
5.171E+11,0.255,0.305,0.3,0.14,2045
5.171E+11,0.464,0.242,0.127,0.167,2045
5.171E+11,0.379,0.288,0.172,0.161,2045
5.171E+11,0.238,0.451,0.19,0.121,2045
5.171E+11,0.139,0.378,0.261,0.222,2045
5.171E+11,0.74,0.227,0.014,0.019,2045
5.171E+11,0.321,0.13,0.357,0.192,2045
5.171E+11,0.652,0.186,0.162,0,2045
5.171E+11,0.145,0.61,0.143,0.102,2045
5.171E+11,0.467,0.298,0.223,0.012,2045
5.171E+11,0.233,0.355,0.331,0.081,2045
5.171E+11,0.145,0.353,0.349,0.153,2045
5.171E+11,0.197,0.305,0.395,0.103,2045
5.171E+11,0.417,0.243,0.236,0.104,2045
5.171E+11,0.6,0.346,0.049,0.005,2045
5.171E+11,0.589,0.411,0,0,2045
5.171E+11,0.678,0.212,0.11,0,2045
5.171E+11,0.324,0.158,0.518,0,2045
5.171E+11,0.244,0.684,0.072,0,2045
5.171E+11,0.388,0.354,0.235,0.023,2045
5.171E+11,0.511,0.259,0.159,0.071,2045
5.171E+11,0.531,0.38,0.074,0.015,2045
5.171E+11,0.354,0.295,0.332,0.019,2045
5.171E+11,0.145,0.165,0.41,0.28,2045
5.171E+11,0.376,0.443,0.181,0,2045
5.171E+11,0.361,0.24,0.262,0.137,2045
5.171E+11,0.729,0.167,0.09,0.014,2045
5.171E+11,0.581,0.264,0.141,0.014,2045
5.171E+11,0.794,0.058,0.148,0,2045
5.171E+11,0.463,0.331,0.185,0.021,2045
5.171E+11,0.316,0.347,0.239,0.098,2045
5.171E+11,0.293,0.206,0.369,0.132,2045
5.171E+11,0.21,0.359,0.254,0.177,2045
5.171E+11,0.595,0.219,0.168,0.018,2045
5.171E+11,0.287,0.43,0.272,0.011,2045
5.171E+11,0.345,0.41,0.186,0.059,2045
5.171E+11,0.332,0.27,0.239,0.159,2045
5.171E+11,0.231,0.385,0.268,0.116,2045
5.171E+11,0.276,0.092,0.266,0.366,2045
5.171E+11,0.137,0.242,0.36,0.261,2045
5.171E+11,0.292,0.228,0.274,0.206,2045
5.171E+11,0.144,0.104,0.385,0.367,2045
5.171E+11,0.328,0.3,0.235,0.137,2045
5.171E+11,0.156,0.091,0.214,0.539,2045
5.171E+11,0.134,0.12,0.316,0.43,2045
5.171E+11,0.215,0.095,0.358,0.332,2045
5.171E+11,0.623,0.208,0.045,0.124,2045
5.171E+11,0.459,0.257,0.213,0.071,2045
5.171E+11,0.693,0.218,0.089,0,2045
5.171E+11,0.523,0.395,0.082,0,2045
5.171E+11,0.353,0.235,0.384,0.028,2045
5.171E+11,0.466,0.308,0.226,0,2045
5.171E+11,0.664,0.257,0.079,0,2045
5.171E+11,0.495,0.295,0.119,0.091,2045
5.171E+11,0.157,0.416,0.236,0.191,2045
5.171E+11,0.339,0.448,0.157,0.056,2045
5.171E+11,0.222,0.451,0.264,0.063,2045
5.171E+11,0.114,0.309,0.336,0.241,2045
5.171E+11,0.563,0.338,0.091,0.008,2045
5.171E+11,0.361,0.445,0.117,0.077,2045
5.171E+11,0.655,0.141,0.137,0.067,2045
5.171E+11,0.249,0.388,0.303,0.06,2045
5.171E+11,0.22,0.363,0.202,0.215,2045
5.171E+11,0.01,0.278,0.514,0.198,2045
5.171E+11,0.659,0.291,0.043,0.007,2045
5.171E+11,0.206,0.282,0.36,0.152,2045
5.171E+11,0.448,0.196,0.235,0.121,2045
5.171E+11,0.391,0.326,0.277,0.006,2045
5.171E+11,0.246,0.331,0.231,0.192,2045
5.171E+11,0.262,0.393,0.313,0.032,2045
5.171E+11,0.297,0.353,0.186,0.164,2045
5.171E+11,0.015,0.473,0.419,0.093,2045
5.171E+11,0.603,0.161,0.214,0.022,2045
5.171E+11,0.421,0.285,0.18,0.114,2045
5.171E+11,0.836,0.146,0.018,0,2045
5.171E+11,0.653,0.083,0.245,0.019,2045
5.171E+11,0.55,0.225,0.153,0.072,2045
5.171E+11,0.448,0.513,0.039,0,2045
5.171E+11,0.37,0.3,0.202,0.128,2045
5.171E+11,0.109,0.327,0.321,0.243,2045
5.171E+11,0.273,0.321,0.317,0.089,2045
5.171E+11,0.386,0.148,0.227,0.239,2045
5.171E+11,0.172,0.119,0.309,0.4,2045
5.171E+11,0.112,0.295,0.296,0.297,2045
5.171E+11,0.074,0.147,0.418,0.361,2045
5.171E+11,0.262,0.286,0.203,0.249,2045
5.171E+11,0.426,0.35,0.117,0.107,2045
5.171E+11,0.397,0.294,0.179,0.13,2045
5.171E+11,0.72,0.17,0.11,0,2045
5.171E+11,0.692,0.131,0.177,0,2045
5.171E+11,0.869,0.076,0.039,0.016,2045
5.171E+11,0.673,0.211,0.116,0,2045
5.171E+11,0.659,0.13,0.067,0.144,2045
5.171E+11,0.863,0.106,0.031,0,2045
5.171E+11,1,0,0,0,2045
5.171E+11,0.502,0.084,0.222,0.192,2045
5.171E+11,0.187,0.404,0.304,0.105,2045
5.171E+11,0.515,0.464,0.021,0,2045
5.171E+11,0.274,0.351,0.312,0.063,2045
5.171E+11,0.126,0.382,0.38,0.112,2045
5.171E+11,0.711,0.289,0,0,2045
5.171E+11,0.25,0.25,0.25,0.25,2045
5.171E+11,0.353,0.351,0.26,0.036,2045
5.171E+11,0.873,0.09,0,0.037,2045
5.171E+11,0.856,0.144,0,0,2045
5.171E+11,0.155,0.317,0.369,0.159,2045
5.171E+11,0.25,0.25,0.25,0.25,2045
5.171E+11,0.158,0.508,0.279,0.055,2045
5.171E+11,0.466,0.303,0.213,0.018,2045
5.171E+11,0.362,0.297,0.157,0.184,2045
5.171E+11,0.813,0.142,0.036,0.009,2045
5.171E+11,0.48,0.23,0.153,0.137,2045
5.171E+11,0.681,0.195,0.101,0.023,2045
5.171E+11,0.794,0.18,0.026,0,2045
5.171E+11,0.566,0.434,0,0,2045
5.171E+11,0.526,0.272,0.162,0.04,2045
5.171E+11,0.327,0.462,0.134,0.077,2045
5.171E+11,0.276,0.334,0.328,0.062,2045
5.171E+11,0.11,0.323,0.49,0.077,2045
5.171E+11,0.14,0.157,0.59,0.113,2045
5.171E+11,0.169,0.403,0.352,0.076,2045
5.171E+11,0.298,0.301,0.274,0.127,2045
5.171E+11,0.21,0.317,0.428,0.045,2045
5.171E+11,0.498,0.216,0.211,0.075,2045
5.171E+11,0.21,0.335,0.297,0.158,2045
5.171E+11,0.36,0.497,0.085,0.058,2045
5.171E+11,0.329,0.329,0.286,0.055,2045
5.171E+11,0.544,0.312,0.126,0.018,2045
5.171E+11,0.608,0.125,0.188,0.079,2045
5.171E+11,0.134,0.214,0.531,0.121,2045
